date,tickets,WindSpeed,Precipitation,Snow,Temperature,holidays,weekdays,pickup
2017-01-20,31621.0,4.03,0.1,0.0,42.5,0,1,279647.0
2017-01-21,23409.0,3.8,0.0,0.0,45.0,0,1,286551.0
2017-01-22,8450.0,6.71,0.05,0.0,45.5,0,0,262051.0
2017-01-23,27207.0,18.34,1.16,0.0,40.0,0,0,262189.0
2017-01-24,25825.0,10.07,1.18,0.0,36.5,0,1,264818.0
2017-01-25,31823.0,6.71,0.0,0.0,43.5,0,1,235730.0
2017-01-26,34634.0,6.71,0.02,0.0,49.5,0,1,258784.0
2017-01-27,33795.0,8.95,0.0,0.0,39.5,0,1,289713.0
2017-01-28,21494.0,7.83,0.0,0.0,36.5,0,1,331731.0
2017-01-29,8304.0,5.82,0.0,0.0,39.0,0,0,260742.0
2017-01-30,30626.0,6.26,0.0,0.0,33.5,0,0,192013.0
2017-01-31,30091.0,4.03,0.06,1.0,30.0,0,1,206213.0
2017-02-01,33022.0,5.82,0.0,0.0,40.0,0,1,206567.0
2017-02-02,35812.0,5.37,0.0,0.0,38.5,0,1,228837.0
2017-02-03,33540.0,6.71,0.0,0.0,29.5,0,1,280583.0
2017-02-04,23319.0,8.5,0.0,0.0,28.0,0,1,320077.0
2017-02-05,8659.0,7.16,0.0,0.0,37.0,0,0,288304.0
2017-02-06,30407.0,5.14,0.0,0.0,42.5,0,0,214426.0
2017-02-07,29992.0,6.71,0.27,0.0,39.0,0,1,237892.0
2017-02-08,30530.0,4.7,0.03,0.0,50.0,0,1,236093.0
2017-02-09,1723.0,12.3,1.16,9.4,31.5,0,1,207342.0
2017-02-10,18828.0,8.5,0.0,0.0,25.5,0,1,318826.0
2017-02-11,19302.0,4.03,0.0,0.0,39.0,0,1,345371.0
2017-02-12,6573.0,7.16,0.46,0.0,35.0,0,0,313131.0
2017-02-13,25158.0,12.3,0.02,0.0,35.0,0,0,232995.0
2017-02-14,34801.0,5.37,0.0,0.0,34.5,0,1,264034.0
2017-02-15,30324.0,6.49,0.0,0.0,41.0,0,1,255644.0
2017-02-16,35504.0,10.51,0.0,0.0,31.5,0,1,243398.0
2017-02-17,34351.0,8.5,0.0,0.0,33.5,0,1,283221.0
2017-02-18,23092.0,5.82,0.0,0.0,49.0,0,1,294758.0
2017-02-19,8619.0,5.59,0.0,0.0,59.0,0,0,270446.0
2017-02-20,24738.0,7.38,0.0,0.0,47.0,1,0,213049.0
2017-02-21,34044.0,5.82,0.0,0.0,40.5,1,0,209674.0
2017-02-22,29138.0,2.91,0.0,0.0,49.5,0,1,219267.0
2017-02-23,34219.0,3.58,0.0,0.0,54.5,0,1,239859.0
2017-02-24,33257.0,6.04,0.0,0.0,64.0,0,1,269620.0
2017-02-25,21908.0,6.71,0.54,0.0,53.5,0,1,326546.0
2017-02-26,8435.0,8.95,0.0,0.0,40.0,0,0,278677.0
2017-02-27,32448.0,5.59,0.0,0.0,44.5,0,0,221795.0
2017-02-28,35179.0,4.03,0.0,0.0,53.0,0,1,224518.0
2017-03-01,29242.0,6.04,0.12,0.0,62.0,0,1,243553.0
2017-03-02,37481.0,11.41,0.0,0.0,49.5,0,1,275612.0
2017-03-03,35519.0,8.28,0.0,0.0,31.5,0,1,312931.0
2017-03-04,23924.0,8.95,0.0,0.0,23.5,0,1,374316.0
2017-03-05,9863.0,5.37,0.0,0.0,25.5,0,0,303431.0
2017-03-06,32468.0,3.36,0.0,0.0,35.5,0,0,232252.0
2017-03-07,33258.0,4.25,0.1,0.0,49.0,0,1,242837.0
2017-03-08,32400.0,7.61,0.02,0.0,53.0,0,1,245191.0
2017-03-09,37001.0,8.72,0.0,0.0,54.0,0,1,268899.0
2017-03-10,23728.0,7.61,0.31,2.1,35.0,0,1,321702.0
2017-03-11,23605.0,9.62,0.0,0.0,23.0,0,1,366652.0
2017-03-12,8827.0,8.95,0.0,0.0,24.0,0,0,304387.0
2017-03-13,33356.0,4.47,0.0,0.0,28.0,0,0,264044.0
2017-03-14,715.0,13.42,1.97,7.6,26.5,0,1,138285.0
2017-03-15,14064.0,11.63,0.0,0.0,23.0,0,1,283897.0
2017-03-16,23328.0,7.83,0.0,0.0,31.5,0,1,291397.0
2017-03-17,22715.0,6.49,0.0,0.0,38.0,0,1,292159.0
2017-03-18,18806.0,8.72,0.08,0.0,36.5,0,1,350629.0
2017-03-19,8710.0,8.28,0.0,0.0,40.5,0,0,275796.0
2017-03-20,35826.0,5.14,0.0,0.0,42.5,0,0,221198.0
2017-03-21,39000.0,4.03,0.0,0.0,50.5,0,1,222963.0
2017-03-22,33060.0,11.41,0.0,0.0,37.0,0,1,266924.0
2017-03-23,37903.0,4.92,0.0,0.0,32.5,0,1,272503.0
2017-03-24,35749.0,6.26,0.0,0.0,46.5,0,1,287482.0
2017-03-25,23258.0,6.71,0.01,0.0,52.0,0,1,328377.0
2017-03-26,8747.0,8.28,0.14,0.0,39.5,0,0,282278.0
2017-03-27,29668.0,4.25,0.26,0.0,45.0,0,0,227588.0
2017-03-28,31062.0,5.82,0.72,0.0,43.5,0,1,267846.0
2017-03-29,33035.0,7.83,0.0,0.0,51.0,0,1,241152.0
2017-03-30,36335.0,5.82,0.01,0.0,45.0,0,1,268880.0
2017-03-31,23813.0,10.29,1.51,0.0,40.0,0,1,366687.0
2017-04-01,25875.0,7.61,0.0,0.0,42.5,0,1,286809.0
2017-04-02,10506.0,5.37,0.0,0.0,51.5,0,0,153824.0
2017-04-03,34469.0,4.92,0.03,0.0,55.5,0,0,228827.0
2017-04-04,33425.0,6.93,1.18,0.0,48.0,0,1,253667.0
2017-04-05,28028.0,3.36,0.0,0.0,55.0,0,1,257338.0
2017-04-06,27365.0,9.17,0.73,0.0,46.5,0,1,310360.0
2017-04-07,34676.0,10.51,0.0,0.0,45.5,0,1,312388.0
2017-04-08,24409.0,8.28,0.0,0.0,48.5,0,1,340748.0
2017-04-09,9907.0,4.92,0.0,0.0,56.0,0,0,290234.0
2017-04-10,32561.0,6.04,0.0,0.0,63.5,0,0,221383.0
2017-04-11,28921.0,5.59,0.0,0.0,70.5,0,1,228823.0
2017-04-12,27007.0,2.91,0.02,0.0,67.0,0,1,241812.0
2017-04-13,29263.0,5.14,0.0,0.0,56.5,0,1,261411.0
2017-04-14,26566.0,3.8,0.0,0.0,57.0,0,1,273368.0
2017-04-15,22051.0,5.59,0.0,0.0,58.0,0,1,295094.0
2017-04-16,7363.0,7.38,0.0,0.0,73.0,0,0,261721.0
2017-04-17,26637.0,6.71,0.0,0.0,66.0,0,0,209423.0
2017-04-18,30282.0,6.93,0.0,0.0,56.0,0,1,226079.0
2017-04-19,27644.0,5.59,0.0,0.0,49.5,0,1,259665.0
2017-04-20,35329.0,4.03,0.17,0.0,58.0,0,1,279663.0
2017-04-21,34900.0,7.38,0.29,0.0,50.5,0,1,316734.0
2017-04-22,22112.0,3.58,0.11,0.0,53.0,0,1,338931.0
2017-04-23,8925.0,4.92,0.0,0.0,56.0,0,0,290239.0
2017-04-24,33629.0,3.58,0.0,0.0,54.0,0,0,237492.0
2017-04-25,31282.0,13.2,0.91,0.0,51.5,0,1,304599.0
2017-04-26,30912.0,4.92,0.34,0.0,56.5,0,1,266442.0
2017-04-27,35992.0,2.91,0.0,0.0,63.5,0,1,283420.0
2017-04-28,34582.0,3.13,0.0,0.0,71.5,0,1,305779.0
2017-04-29,22388.0,5.14,0.06,0.0,74.5,0,1,349030.0
2017-04-30,9257.0,6.71,0.0,0.0,59.5,0,0,296080.0
2017-05-01,36193.0,5.14,0.0,0.0,61.5,0,0,235069.0
2017-05-02,37937.0,7.83,0.0,0.0,68.5,0,1,248254.0
2017-05-03,33544.0,8.28,0.0,0.0,58.0,0,1,258670.0
2017-05-04,32685.0,5.37,0.0,0.0,55.5,0,1,283217.0
2017-05-05,22247.0,6.49,3.02,0.0,55.0,0,1,362129.0
2017-05-06,24184.0,6.04,0.18,0.0,59.5,0,1,363495.0
2017-05-07,9387.0,5.59,0.01,0.0,51.5,0,0,298744.0
2017-05-08,34239.0,5.82,0.0,0.0,50.5,0,0,238365.0
2017-05-09,34675.0,4.47,0.0,0.0,55.0,0,1,252804.0
2017-05-10,33542.0,3.36,0.0,0.0,56.0,0,1,264128.0
2017-05-11,37987.0,3.58,0.0,0.0,56.5,0,1,280993.0
2017-05-12,34919.0,4.03,0.0,0.0,56.5,0,1,300513.0
2017-05-13,16999.0,7.61,1.61,0.0,49.0,0,1,413253.0
2017-05-14,9164.0,5.37,0.02,0.0,56.5,0,0,285489.0
2017-05-15,33862.0,8.95,0.0,0.0,60.5,0,0,242374.0
2017-05-16,36421.0,4.25,0.0,0.0,67.5,0,1,261455.0
2017-05-17,33413.0,5.59,0.0,0.0,77.5,0,1,285293.0
2017-05-18,34312.0,5.59,0.0,0.0,83.5,0,1,307699.0
2017-05-19,32040.0,6.26,0.0,0.0,78.5,0,1,316770.0
2017-05-20,22872.0,4.03,0.01,0.0,60.0,0,1,347202.0
2017-05-21,9595.0,4.03,0.0,0.0,60.5,0,0,292868.0
2017-05-22,26334.0,2.68,0.59,0.0,57.0,0,0,272897.0
2017-05-23,37145.0,2.24,0.0,0.0,62.5,0,1,250388.0
2017-05-24,32000.0,4.92,0.04,0.0,62.5,0,1,267190.0
2017-05-25,22630.0,8.05,0.58,0.0,57.5,0,1,322126.0
2017-05-26,34702.0,4.92,0.1,0.0,64.5,0,1,275577.0
2017-05-27,22265.0,3.13,0.0,0.0,65.0,0,1,286925.0
2017-05-28,8703.0,4.47,0.0,0.0,64.5,0,0,268412.0
2017-05-29,8394.0,5.14,0.13,0.0,58.5,1,0,225673.0
2017-05-30,35662.0,2.68,0.06,0.0,57.5,1,0,235448.0
2017-05-31,29721.0,2.46,0.03,0.0,66.5,0,1,251275.0
2017-06-01,34095.0,3.8,0.0,0.0,69.0,0,1,278825.0
2017-06-02,37651.0,4.47,0.01,0.0,66.5,0,1,310844.0
2017-06-03,26147.0,3.58,0.01,0.0,64.0,0,1,352874.0
2017-06-04,10187.0,2.24,0.09,0.0,63.0,0,0,309849.0
2017-06-05,33415.0,4.92,0.02,0.0,62.5,0,0,246125.0
2017-06-06,36273.0,7.16,0.06,0.0,55.0,0,1,277821.0
2017-06-07,34417.0,3.36,0.0,0.0,59.0,0,1,279545.0
2017-06-08,37456.0,3.8,0.0,0.0,62.0,0,1,303829.0
2017-06-09,37404.0,4.7,0.0,0.0,66.5,0,1,316171.0
2017-06-10,24261.0,3.58,0.0,0.0,75.5,0,1,361683.0
2017-06-11,9743.0,5.14,0.0,0.0,81.0,0,0,308942.0
2017-06-12,34217.0,3.8,0.0,0.0,84.5,0,0,257529.0
2017-06-13,36918.0,3.13,0.0,0.0,85.5,0,1,278224.0
2017-06-14,34505.0,4.7,0.29,0.0,76.5,0,1,281060.0
2017-06-15,39540.0,4.25,0.0,0.0,70.0,0,1,292870.0
2017-06-16,37007.0,5.14,0.0,0.0,65.5,0,1,314151.0
2017-06-17,22295.0,2.24,1.39,0.0,70.0,0,1,359935.0
2017-06-18,9225.0,3.58,0.0,0.0,77.5,0,0,298487.0
2017-06-19,33138.0,3.8,1.35,0.0,79.0,0,0,281573.0
2017-06-20,39218.0,5.14,0.03,0.0,77.0,0,1,267419.0
2017-06-21,34157.0,4.7,0.0,0.0,77.0,0,1,286777.0
2017-06-22,38140.0,2.24,0.0,0.0,75.5,0,1,280190.0
2017-06-23,34025.0,4.92,0.04,0.0,79.5,0,1,337780.0
2017-06-24,22385.0,5.37,1.29,0.0,77.5,0,1,373633.0
2017-06-25,6267.0,2.46,0.0,0.0,75.5,0,0,300373.0
2017-06-26,23385.0,3.13,0.0,0.0,71.5,0,0,239108.0
2017-06-27,31428.0,3.58,0.18,0.0,68.5,0,1,264997.0
2017-06-28,32227.0,4.92,0.0,0.0,69.5,0,1,265042.0
2017-06-29,38722.0,5.37,0.0,0.0,75.0,0,1,274945.0
2017-06-30,36115.0,5.82,0.0,0.0,80.5,0,1,297555.0
2017-07-01,24665.0,4.03,0.23,0.0,78.0,0,1,307019.0
2017-07-02,9663.0,4.92,0.0,0.0,79.5,0,0,266521.0
2017-07-03,35750.0,1.79,0.45,0.0,79.5,0,0,222252.0
2017-07-04,6488.0,2.68,0.0,0.0,77.5,1,1,231755.0
2017-07-05,34387.0,4.92,0.0,0.0,77.5,1,0,229906.0
2017-07-06,40358.0,3.58,0.0,0.0,74.0,0,1,241765.0
2017-07-07,33052.0,5.37,1.78,0.0,74.0,0,1,312204.0
2017-07-08,24312.0,3.36,0.0,0.0,76.5,0,1,331373.0
2017-07-09,9685.0,3.58,0.0,0.0,74.0,0,0,295165.0
2017-07-10,33762.0,3.36,0.0,0.0,76.0,0,0,244557.0
2017-07-11,36046.0,3.13,0.0,0.0,80.0,0,1,261197.0
2017-07-12,34524.0,5.14,0.0,0.0,82.5,0,1,283241.0
2017-07-13,37208.0,4.92,0.0,0.0,81.5,0,1,308048.0
2017-07-14,30928.0,4.7,0.35,0.0,69.0,0,1,332767.0
2017-07-15,23145.0,3.36,0.0,0.0,76.0,0,1,351801.0
2017-07-16,9484.0,2.68,0.0,0.0,77.5,0,0,313134.0
2017-07-17,32890.0,2.68,0.0,0.0,79.0,0,0,253122.0
2017-07-18,37950.0,2.91,0.0,0.0,80.5,0,1,273339.0
2017-07-19,32759.0,3.13,0.0,0.0,84.5,0,1,291490.0
2017-07-20,36436.0,2.91,0.01,0.0,85.5,0,1,313060.0
2017-07-21,35510.0,3.8,0.0,0.0,84.0,0,1,328865.0
2017-07-22,23921.0,2.46,0.57,0.0,81.5,0,1,361226.0
2017-07-23,8604.0,2.68,0.06,0.0,75.0,0,0,308667.0
2017-07-24,30751.0,6.71,0.74,0.0,68.0,0,0,263944.0
2017-07-25,37597.0,5.14,0.0,0.0,66.5,0,1,250612.0
2017-07-26,31942.0,3.8,0.0,0.0,71.0,0,1,267705.0
2017-07-27,36530.0,2.46,0.0,0.0,71.5,0,1,292499.0
2017-07-28,34949.0,2.91,0.0,0.0,78.0,0,1,317731.0
2017-07-29,20161.0,9.4,0.0,0.0,72.0,0,1,346298.0
2017-07-30,8933.0,4.25,0.0,0.0,73.0,0,0,311809.0
2017-07-31,32997.0,2.01,0.0,0.0,77.0,0,0,249143.0
2017-08-01,36789.0,2.68,0.0,0.0,81.5,0,1,255439.0
2017-08-02,32367.0,1.57,0.09,0.0,77.5,0,1,283101.0
2017-08-03,40055.0,1.79,0.0,0.0,77.5,0,1,292100.0
2017-08-04,35230.0,4.25,0.15,0.0,76.5,0,1,317711.0
2017-08-05,20036.0,4.47,0.3,0.0,73.5,0,1,333763.0
2017-08-06,8917.0,3.8,0.0,0.0,70.0,0,0,294835.0
2017-08-07,26875.0,2.46,0.76,0.0,67.5,0,0,277955.0
2017-08-08,38574.0,2.91,0.0,0.0,71.5,0,1,250270.0
2017-08-09,33389.0,1.34,0.0,0.0,74.5,0,1,266578.0
2017-08-10,36987.0,2.24,0.0,0.0,75.5,0,1,284590.0
2017-08-11,34527.0,2.68,0.0,0.0,75.5,0,1,310270.0
2017-08-12,20461.0,3.36,0.11,0.0,70.5,0,1,337264.0
2017-08-13,8688.0,3.8,0.0,0.0,77.0,0,0,297520.0
2017-08-14,29658.0,2.24,0.0,0.0,75.0,0,0,241937.0
2017-08-15,25318.0,1.12,0.45,0.0,71.0,0,1,267891.0
2017-08-16,29889.0,2.24,0.0,0.0,78.5,0,1,267452.0
2017-08-17,36756.0,3.13,0.0,0.0,76.0,0,1,281423.0
2017-08-18,31586.0,3.36,0.88,0.0,77.5,0,1,332476.0
2017-08-19,20672.0,2.91,0.0,0.0,79.5,0,1,348837.0
2017-08-20,8643.0,4.47,0.0,0.0,75.0,0,0,310395.0
2017-08-21,31012.0,3.36,0.0,0.0,79.0,0,0,251019.0
2017-08-22,34108.0,5.14,0.3,0.0,80.5,0,1,272634.0
2017-08-23,32278.0,4.03,0.0,0.0,75.5,0,1,275430.0
2017-08-24,35668.0,3.13,0.0,0.0,72.5,0,1,282361.0
2017-08-25,33618.0,2.46,0.0,0.0,70.5,0,1,309724.0
2017-08-26,20896.0,3.8,0.0,0.0,70.0,0,1,351846.0
2017-08-27,8180.0,4.47,0.0,0.0,70.5,0,0,315667.0
2017-08-28,31718.0,6.26,0.0,0.0,69.5,0,0,241983.0
2017-08-29,31626.0,8.05,0.29,0.0,64.5,0,1,289094.0
2017-08-30,31503.0,5.14,0.01,0.0,69.0,0,1,264608.0
2017-08-31,35265.0,3.8,0.0,0.0,72.5,0,1,286674.0
2017-09-01,25821.0,4.92,0.0,0.0,63.0,0,1,312817.0
2017-09-02,19140.0,5.59,0.53,0.0,61.0,0,1,364776.0
2017-09-03,7552.0,5.59,0.74,0.0,64.0,0,0,311961.0
2017-09-04,7399.0,4.7,0.0,0.0,70.5,1,0,270350.0
2017-09-05,36659.0,3.13,0.0,0.0,77.0,1,0,266435.0
2017-09-06,30716.0,3.8,0.42,0.0,66.5,0,1,315677.0
2017-09-07,37162.0,4.92,0.01,0.0,65.0,0,1,309278.0
2017-09-08,37841.0,3.8,0.0,0.0,64.5,0,1,353343.0
2017-09-09,23964.0,4.03,0.0,0.0,62.5,0,1,405032.0
2017-09-10,10052.0,5.82,0.0,0.0,64.5,0,0,354521.0
2017-09-11,35431.0,2.01,0.0,0.0,65.5,0,0,276020.0
2017-09-12,40024.0,1.34,0.0,0.0,68.5,0,1,287385.0
2017-09-13,35295.0,2.46,0.06,0.0,73.5,0,1,305818.0
2017-09-14,39781.0,2.24,0.02,0.0,75.5,0,1,323173.0
2017-09-15,39082.0,1.57,0.0,0.0,74.0,0,1,346999.0
2017-09-16,24770.0,2.91,0.0,0.0,76.0,0,1,399337.0
2017-09-17,9332.0,2.68,0.0,0.0,74.5,0,0,352600.0
2017-09-18,29497.0,6.93,0.0,0.0,70.5,0,0,257691.0
2017-09-19,31185.0,9.84,0.22,0.0,73.5,0,1,278770.0
2017-09-20,30622.0,6.26,0.0,0.0,75.0,0,1,267130.0
2017-09-21,27604.0,5.59,0.0,0.0,75.5,0,1,270363.0
2017-09-22,28380.0,7.16,0.0,0.0,74.0,0,1,319220.0
2017-09-23,24217.0,4.7,0.0,0.0,77.5,0,1,391538.0
2017-09-24,8811.0,1.57,0.0,0.0,80.0,0,0,339047.0
2017-09-25,33479.0,2.91,0.0,0.0,79.0,0,0,261335.0
2017-09-26,36944.0,2.01,0.0,0.0,76.0,0,1,270549.0
2017-09-27,33756.0,3.8,0.0,0.0,78.0,0,1,292742.0
2017-09-28,38568.0,5.82,0.0,0.0,69.0,0,1,306563.0
2017-09-29,37066.0,2.46,0.0,0.0,61.5,0,1,332047.0
2017-09-30,20562.0,6.26,0.0,0.0,60.0,0,1,382731.0
2017-10-01,11233.0,2.91,0.0,0.0,59.0,0,0,331088.0
2017-10-02,38993.0,2.46,0.0,0.0,62.5,0,0,247936.0
2017-10-03,42684.0,3.13,0.0,0.0,64.0,0,1,261854.0
2017-10-04,35180.0,4.92,0.0,0.0,65.5,0,1,281625.0
2017-10-05,34301.0,4.92,0.0,0.0,74.0,0,1,305869.0
2017-10-06,32933.0,2.46,0.0,0.0,75.0,0,1,343728.0
2017-10-07,24081.0,4.03,0.0,0.0,73.5,0,1,399815.0
2017-10-08,8277.0,4.92,0.22,0.0,74.5,0,0,352474.0
2017-10-09,20708.0,4.92,0.26,0.0,74.0,1,0,273715.0
2017-10-10,39966.0,2.91,0.0,0.0,73.5,1,0,275694.0
2017-10-11,35075.0,5.82,0.06,0.0,68.5,0,1,283993.0
2017-10-12,34279.0,8.72,0.07,0.0,59.5,0,1,310596.0
2017-10-13,33668.0,6.04,0.0,0.0,59.5,0,1,350385.0
2017-10-14,24832.0,2.46,0.08,0.0,66.5,0,1,407231.0
2017-10-15,9088.0,4.25,0.0,0.0,69.5,0,0,344702.0
2017-10-16,37723.0,6.71,0.01,0.0,57.5,0,0,276436.0
2017-10-17,42399.0,4.03,0.0,0.0,50.0,0,1,284724.0
2017-10-18,36982.0,3.8,0.0,0.0,61.0,0,1,294380.0
2017-10-19,34108.0,4.47,0.0,0.0,63.5,0,1,316409.0
2017-10-20,39595.0,4.03,0.0,0.0,65.0,0,1,358143.0
2017-10-21,24875.0,2.24,0.0,0.0,67.0,0,1,400397.0
2017-10-22,9857.0,1.57,0.0,0.0,66.5,0,0,340921.0
2017-10-23,35099.0,3.58,0.0,0.0,67.5,0,0,267240.0
2017-10-24,35025.0,5.59,0.2,0.0,70.5,0,1,300898.0
2017-10-25,35606.0,2.01,0.0,0.0,62.0,0,1,301617.0
2017-10-26,39887.0,6.04,0.0,0.0,54.0,0,1,342150.0
2017-10-27,37622.0,3.8,0.0,0.0,54.5,0,1,385336.0
2017-10-28,24442.0,4.92,0.0,0.0,62.0,0,1,453283.0
2017-10-29,6229.0,6.71,3.03,0.0,63.5,0,0,448968.0
2017-10-30,34719.0,8.72,0.25,0.0,53.5,0,0,292953.0
2017-10-31,34561.0,5.82,0.0,0.0,51.0,0,1,300744.0
2017-11-01,30380.0,2.46,0.0,0.0,51.0,0,1,312490.0
2017-11-02,41776.0,2.46,0.0,0.0,65.0,0,1,328777.0
2017-11-03,38330.0,5.59,0.0,0.0,62.5,0,1,385321.0
2017-11-04,26329.0,5.82,0.0,0.0,51.0,0,1,432208.0
2017-11-05,6975.0,4.25,0.02,0.0,56.0,0,0,353581.0
2017-11-06,35212.0,4.92,0.01,0.0,56.0,0,0,303232.0
2017-11-07,25962.0,6.49,0.7,0.0,44.5,0,1,367155.0
2017-11-08,35972.0,5.37,0.0,0.0,44.0,0,1,330026.0
2017-11-09,41143.0,3.36,0.0,0.0,47.0,0,1,345413.0
2017-11-10,23496.0,9.4,0.01,0.0,38.0,1,1,442358.0
2017-11-11,19227.0,4.7,0.0,0.0,31.0,1,0,460723.0
2017-11-12,9657.0,1.79,0.0,0.0,39.0,0,0,387016.0
2017-11-13,33985.0,3.58,0.07,0.0,43.0,0,0,321986.0
2017-11-14,39685.0,4.92,0.0,0.0,41.5,0,1,324604.0
2017-11-15,35882.0,5.14,0.0,0.0,44.0,0,1,340424.0
2017-11-16,38105.0,6.49,0.2,0.0,50.0,0,1,374801.0
2017-11-17,37734.0,7.83,0.0,0.0,42.0,0,1,418439.0
2017-11-18,23918.0,3.36,0.1,0.0,45.0,0,1,484704.0
2017-11-19,10004.0,9.62,0.23,0.0,48.5,0,0,400589.0
2017-11-20,35851.0,6.71,0.0,0.0,41.5,0,0,316617.0
2017-11-21,40067.0,5.14,0.0,0.0,50.0,0,1,322383.0
2017-11-22,32959.0,6.71,0.21,0.0,45.5,0,1,364443.0
2017-11-23,4517.0,4.7,0.0,0.0,37.0,1,1,330866.0
2017-11-24,48031.0,3.8,0.0,0.0,42.5,1,0,299353.0
2017-11-25,22437.0,4.03,0.0,0.0,50.0,0,1,340792.0
2017-11-26,8514.0,6.71,0.0,0.0,45.5,0,0,330221.0
2017-11-27,33921.0,6.49,0.0,0.0,45.0,0,0,295055.0
2017-11-28,34987.0,4.47,0.0,0.0,45.0,0,1,303310.0
2017-11-29,29126.0,5.37,0.0,0.0,52.5,0,1,318981.0
2017-11-30,29973.0,4.47,0.03,0.0,45.5,0,1,357419.0
2017-12-01,31608.0,5.37,0.0,0.0,47.0,0,1,406383.0
2017-12-02,21697.0,3.13,0.0,0.0,43.5,0,1,460815.0
2017-12-03,8695.0,2.01,0.0,0.0,45.0,0,0,388223.0
2017-12-04,26915.0,3.58,0.0,0.0,45.5,0,0,311822.0
2017-12-05,29268.0,6.71,0.75,0.0,55.5,0,1,356388.0
2017-12-06,28000.0,7.61,0.0,0.0,49.5,0,1,353807.0
2017-12-07,31493.0,6.71,0.0,0.0,40.5,0,1,382215.0
2017-12-08,24828.0,4.92,0.0,0.0,36.5,0,1,433806.0
2017-12-09,13032.0,4.25,0.46,4.6,32.5,0,1,526648.0
2017-12-10,7404.0,6.49,0.0,0.0,34.0,0,0,400388.0
2017-12-11,27113.0,5.37,0.0,0.0,37.0,0,0,334459.0
2017-12-12,33167.0,7.38,0.0,0.0,39.5,0,1,348262.0
2017-12-13,26984.0,10.74,0.0,0.0,25.5,0,1,399727.0
2017-12-14,28045.0,5.82,0.09,1.2,27.0,0,1,419623.0
2017-12-15,25801.0,3.8,0.11,1.2,24.0,0,1,476889.0
2017-12-16,19511.0,6.71,0.0,0.0,31.0,0,1,494688.0
2017-12-17,9274.0,2.91,0.0,0.0,35.0,0,0,410944.0
2017-12-18,29458.0,4.92,0.02,0.0,40.5,0,0,325772.0
2017-12-19,33826.0,7.61,0.0,0.0,50.0,0,1,335567.0
2017-12-20,29888.0,7.38,0.0,0.0,42.5,0,1,362371.0
2017-12-21,33659.0,4.03,0.0,0.0,35.5,0,1,376842.0
2017-12-22,30536.0,4.03,0.0,0.0,42.5,0,1,384594.0
2017-12-23,16752.0,4.92,0.49,0.0,43.0,0,1,375125.0
2017-12-24,6693.0,7.83,0.01,0.0,38.5,0,0,332469.0
2017-12-25,2534.0,10.96,0.23,0.0,33.0,1,0,266532.0
2017-12-26,30279.0,8.72,0.0,0.0,25.5,1,0,268996.0
2017-12-27,26632.0,6.26,0.0,0.0,20.5,0,1,308919.0
2017-12-28,25919.0,8.05,0.0,0.0,14.5,0,1,355412.0
2017-12-29,24475.0,6.71,0.0,0.0,16.5,0,1,391311.0
2017-12-30,12766.0,5.37,0.05,0.7,20.0,0,1,389873.0
2017-12-31,3626.0,9.17,0.0,0.0,15.0,0,0,457515.0
2018-01-01,3576.0,7.83,0.0,0.0,13.0,1,0,435553.0
2018-01-02,33745.0,8.05,0.0,0.0,19.5,1,0,310403.0
2018-01-03,34357.0,3.13,0.0,0.0,23.0,0,1,325640.0
2018-01-04,1551.0,12.53,0.76,9.8,24.0,0,1,225847.0
2018-01-05,9226.0,12.97,0.0,0.0,14.0,0,1,419914.0
2018-01-06,9840.0,10.96,0.0,0.0,9.5,0,1,481917.0
2018-01-07,5336.0,6.49,0.0,0.0,11.5,0,0,403055.0
2018-01-08,25159.0,5.82,0.01,0.0,24.0,0,0,339005.0
2018-01-09,31613.0,6.71,0.0,0.0,37.0,0,1,331528.0
2018-01-10,31893.0,4.25,0.0,0.0,36.5,0,1,334200.0
2018-01-11,32681.0,3.13,0.0,0.0,47.0,0,1,349004.0
2018-01-12,22021.0,6.93,0.54,0.0,52.5,0,1,420482.0
2018-01-13,23278.0,9.62,0.05,0.0,38.5,0,1,462398.0
2018-01-14,8760.0,8.05,0.0,0.0,20.0,0,0,433347.0
2018-01-15,23774.0,8.05,0.0,0.0,23.0,1,0,335520.0
2018-01-16,38642.0,4.03,0.0,0.0,30.5,1,0,338951.0
2018-01-17,26165.0,6.04,0.19,0.4,29.0,0,1,363972.0
2018-01-18,39986.0,7.83,0.0,0.0,25.0,0,1,382031.0
2018-01-19,37142.0,5.37,0.0,0.0,32.5,0,1,423639.0
2018-01-20,23950.0,8.5,0.0,0.0,45.0,0,1,448972.0
2018-01-21,10040.0,2.91,0.0,0.0,46.0,0,0,379694.0
2018-01-22,34846.0,5.37,0.01,0.0,43.5,0,0,313899.0
2018-01-23,35456.0,6.26,0.3,0.0,49.0,0,1,336295.0
2018-01-24,34308.0,9.4,0.0,0.0,35.5,0,1,354459.0
2018-01-25,39740.0,6.71,0.0,0.0,28.5,0,1,394517.0
2018-01-26,38310.0,3.8,0.0,0.0,32.0,0,1,441925.0
2018-01-27,24343.0,6.49,0.0,0.0,45.5,0,1,463940.0
2018-01-28,8742.0,3.8,0.21,0.0,50.5,0,0,393989.0
2018-01-29,35815.0,9.17,0.0,0.1,41.0,0,0,316335.0
2018-01-30,37135.0,7.61,0.11,0.9,30.0,0,1,344567.0
2018-01-31,32969.0,6.71,0.0,0.0,25.5,0,1,366767.0
